id,recipient_primary_major,recipient_secondary_majors,recipient_graduation_date,recipient_education_level,recipient_primary_college,recipient_gender,recipient_ethnicity,recipient_graduation_group_name,response_graduation_date,response_status,outcome,employer_name,employer_industry,employment_category,employment_type,job_function,job_position,employed_during_education,continuing_education_school,continuing_education_level,continuing_education_major,still_looking_option,not_seeking_option,annual_salary,pay_schedule,bonus_amount,other_compensation,job_alignment,el_participation,el_helpfulness,el_most_helpful,job_alignment_num,el_helpfulness_num,el_helpfulness_binary,el_count,el_participation_binary
5359103,Business Analytics,NA,5/8/2020,Masters,College of Business,Male,White/Caucasian,23-May,NA,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359108,Public Administration,NA,5/8/2020,Bachelors,School of Law,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,City of Missoula - Parks and Recreation,"Government - Local, State & Federal",Organization,Full-Time,Other,Program Specialist for Open Space and Ecosystem Services,NA,NA,NA,NA,NA,NA,52000,Annual Salary,0,25000,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer), Work with a faculty member on a research project",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism)",3,3,1,5,1
5359114,Law,NA,5/12/2023,Doctorate,School of Law,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Brown Law Firm,Legal & Law Enforcement,Organization,Full-Time,Legal,Associate Attorney,Yes,NA,NA,NA,NA,NA,80000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",No,None of the experiential learning activities I participated in at UM were helpful.,3,1,0,3,1
5359118,Business Analytics,NA,5/1/2027,Masters,College of Business,Male,White/Caucasian,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359120,Law,NA,5/3/2019,Bachelors,School of Law,Male,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement",2,4,1,4,1
5359121,Athletic Training,NA,5/13/2022,Bachelors,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,4,1
5359123,Business Administration,NA,5/1/2027,Masters,College of Business,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Opportunity Bank of Montana,Commercial Banking & Credit,Organization,Full-Time,Accounting,Corporate Financial Analyst,Yes,NA,NA,NA,NA,NA,75000,Annual Salary,NA,NA,This position meets my expectations,"Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,3,1
5359124,Music,NA,12/14/2018,Bachelors,College of the Arts and Media,Female,White/Caucasian,23-May,7/1/2023,submitted,Working,Helena School District,K-12 Education,Faculty Tenure,Full-Time,Education / Teaching / Training,K-5 Music Teachrr,Yes,NA,NA,NA,NA,NA,51000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Study abroad or study away program, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,5,1
5359128,Principal Leadership K-12,Principal Leadership K-12,5/1/2027,Bachelors,College of Education,Female,White/Caucasian,23-May,4/1/2023,submitted,Working,Kalispell Public Schools,K-12 Education,Organization,Full-Time,Education / Teaching / Training,"Social Sciences Teacher, High School",Yes,NA,NA,NA,NA,NA,63000,Annual Salary,0,0,This position exceeds my expectations,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,3,1
5359131,Teaching School Mathematics,NA,5/1/2027,Masters,College Humanities & Sciences,Female,White/Caucasian,23-May,4/1/2023,submitted,Working,Billings Public Schools,K-12 Education,Faculty Tenure,Full-Time,Education / Teaching / Training,Elemtary Teacher,Yes,NA,NA,NA,NA,NA,54000,Annual Salary,0,0,This position fails to meet my expectations,None of the above,NA,NA,1,NA,NA,0,0
5359136,Public Administration,NA,5/13/2017,Bachelors,School of Law,Female,White/Caucasian,23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement",Neutral,"Internship, field experience, student teaching, practicum or clinical placement",2,2,0,3,1
5359138,Education Leadership,NA,5/1/2027,Masters,College of Education,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Kalispell Public Schools,K-12 Education,Faculty Tenure,Full-Time,Education / Teaching / Training,Instructional Coach,Yes,NA,NA,NA,NA,NA,72000,Annual Salary,0,0,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,4,1
5359141,Speech Language Pathology,NA,7/30/2021,Bachelors,College of Health,Female,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359144,"Cell, Molecular, Microbial Bio",NA,5/1/2029,Doctorate,College Humanities & Sciences,Male,White/Caucasian,23-May,8/1/2023,submitted,Working,National Institutes of Health,Research,Organization,Full-Time,Research,Postdoctoral Researcher,NA,NA,NA,NA,NA,NA,67200,Annual Salary,NA,NA,This position meets my expectations,"Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,Work with a faculty member on a research project,3,4,1,2,1
5359147,Public Administration,NA,5/1/2027,Masters,School of Law,Male,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359148,Systems Ecology,NA,5/1/2029,Doctorate,College of Forestry & Conserv,Male,White/Caucasian,23-May,5/1/2023,submitted,Working,State of Montana - Department of Natural Resources and Conservation (DNRC),"Government - Local, State & Federal",Organization,Full-Time,Lab Work/Science,Hydrologist,Yes,NA,NA,NA,NA,NA,66000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,4,1,6,1
5359149,Forest & Conservation Sciences,NA,5/1/2029,Doctorate,College of Forestry & Conserv,Female,NA,23-May,5/1/2028,submitted,Working,Smith Conservation Fellowship Program,Environmental Services,Fellowship,Full-Time,Research,Postdoctoral Fellow,NA,NA,NA,NA,NA,NA,63500,Annual Salary,NA,NA,This position exceeds my expectations,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer), Work with a faculty member on a research project",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism)",3,3,1,5,1
5359151,Physical Therapy~Business Administration,Physical Therapy,5/8/2020,Bachelors,College of Health,Female,Latino(a),23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement",3,3,1,7,1
5359153,International Education Leader,NA,5/17/2014,Bachelors,College of Education,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,"CIEE: Council on International Educational Exchange, Inc.",Non-Profit - Other,Organization,Full-Time,Customer/Technical Support,Participant Services Associate,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",No,None of the experiential learning activities I participated in at UM were helpful.,3,1,0,3,1
5359154,Business Administration-Exter,NA,5/1/2027,Bachelors,College of Business,Female,Latino(a),23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359158,Forest & Conservation Sciences,NA,5/1/2029,Masters,College of Forestry & Conserv,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,ORISE DOE Programs,Research,Organization,Full-Time,Research,Stakeholder Engagement Fellow,NA,NA,NA,NA,NA,NA,65000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",No,"Internship, field experience, student teaching, practicum or clinical placement",3,1,0,3,1
5359159,"Organismal Biol, Ecol & Evolu",NA,5/1/2029,Doctorate,College Humanities & Sciences,Male,Latino(a),23-May,5/1/2023,submitted,Working,Universidad de San Carlos de Guatemala,Higher Education,Faculty Tenure,Full-Time,Education / Teaching / Training,Professor,Yes,NA,NA,NA,NA,NA,10000,Annual Salary,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Work with a faculty member on a research project",No,"Internship, field experience, student teaching, practicum or clinical placement, Study abroad or study away program, Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",2,1,0,4,1
5359164,Social Work,NA,5/12/2018,Bachelors,College of Health,Female,White/Caucasian,23-May,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359165,Computer Science,NA,5/13/2017,Bachelors,College Humanities & Sciences,Male,White/Caucasian,23-May,5/1/2017,submitted,Working,"Open Systems International (OSI), an Aspen Tech Business",Utilities and Renewable Energy,Organization,Full-Time,Engineering - Web / Software,Software Engineer,NA,NA,NA,NA,NA,NA,80000,Annual Salary,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement",2,3,1,4,1
5359166,Business Analytics,NA,5/1/2027,Bachelors,College of Business,Female,White/Caucasian,23-May,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359167,Law,NA,5/12/2023,Doctorate,School of Law,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,Office of the Ohio Public Defender,"Government - Local, State & Federal",Organization,Full-Time,Legal,Attorney,NA,NA,NA,NA,NA,NA,78000,Annual Salary,NA,NA,This position exceeds my expectations,"Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism)",3,3,1,3,1
5359175,Social Work,NA,5/3/2023,Masters,College of Health,Female,Latino(a),23-May,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement",2,4,1,3,1
5359178,Counselor Education,NA,12/18/2015,Bachelors,College of Education,Female,NA,23-May,5/1/2023,submitted,Working,Clinton School District,K-12 Education,Faculty Non-Tenure,Full-Time,Counseling,School Counselor,Yes,NA,NA,NA,NA,NA,37000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,3,1
5359179,Law,American Indian Law,12/14/2018,Bachelors,School of Law,Male,Native American/Alaskan Native,23-May,5/1/2023,submitted,Working,Blackfeet Tribe,"Government - Local, State & Federal",Organization,Full-Time,Legal,Associate Attorney,NA,NA,NA,NA,NA,NA,104000,Hourly Wage,0,0,This position exceeds my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Study abroad or study away program, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Study abroad or study away program, Work with a faculty member on a research project",3,4,1,8,1
5359180,Physical Therapy,NA,5/1/2029,Doctorate,College of Health,Female,White/Caucasian,23-May,5/1/2023,submitted,Working,St. Peter's Health,Healthcare,Organization,Full-Time,Healthcare Services,Physical Therapist,NA,NA,NA,NA,NA,NA,73800,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Community-based project (service learning or volunteerism)",3,4,1,4,1
